TransactionId,CustomerId,Amount
100080,15725737,-159.39513569803108
100081,15625047,-456.35398477244786
100082,15625047,107.56720850605532
100083,15625047,146.54213066877074
100084,15625047,32.621470029138045
100085,15625047,350.1395160431749
100086,15625047,115.57826443264065
100087,15625047,280.7539235199356
100088,15625047,146.63337629914577
100089,15738191,-20.997312399208415
100090,15738191,205.80891424881318
100091,15736816,-58.4231896258358
100092,15736816,559.0383031563382
100093,15736816,43.52715314840196
100094,15736816,39.38941989299001
100095,15700772,-62.41524599740427
100096,15728693,135.44822751574745
100097,15728693,188.56501138296494
100098,15728693,-179.2283686834535
100099,15728693,41.81152711138958
100100,15728693,96.13153686926448
100101,15656300,302.2186917453349
100102,15656300,-253.21676110835583
100103,15656300,-204.78909956763957
100104,15589475,209.04776710293484
100105,15589475,57.552372614536075
100106,15589475,34.518740796938395
100107,15706552,142.27126438397423
100108,15750181,-145.41005984755532
100109,15659428,232.5879899111933
100110,15659428,20.7659001204988
100111,15659428,-57.93806216769607
100112,15659428,7.005978677760044
100113,15659428,-302.38495833199045
100114,15659428,-209.65024864918703
100115,15732963,88.75726490660861
100116,15732963,-56.30802709767357
100117,15794171,-64.39495787823928
100118,15794171,-441.57336592119475
100119,15794171,-206.6103541360966
100120,15788448,83.2915895911422
100121,15788448,-29.19191167126587
100122,15729599,-20.85233421314641
100123,15717426,-295.39516154930453
100124,15717426,68.51318573560985
100125,15585768,178.62986976348213
100126,15585768,-77.73463311713697
100127,15619360,22.739073154260765
100128,15619360,-102.40730901382629
100129,15619360,-128.32463860145882
100130,15619360,-129.46107423529614
100131,15619360,-281.4145423813825
100132,15619360,348.1055277934272
100133,15738148,-8.380989007774952
100134,15738148,-102.64437395858388
100135,15738148,92.44745611867991
100136,15738148,226.1474757075183
100137,15738148,-137.6320796808991
100138,15738148,3.4409611605462684
100139,15687946,228.532435085571
100140,15687946,280.01476748957816
100141,15755196,291.5611288119287
100142,15755196,148.09471790274011
100143,15755196,-199.1962457570579
100144,15755196,304.1067721595718
100145,15755196,-520.007744049825
100146,15684171,150.03090942272019
100147,15684171,-119.76371167741637
100148,15684171,257.1499741547727
100149,15684171,-56.54628163826408
100150,15684171,259.8408069669193
100151,15684171,-127.63118459863867
100152,15684171,103.41574917802352
100153,15684171,-306.6514847240067
100154,15684171,137.51591265958433
100155,15754849,-131.6544592433428
100156,15754849,-53.88162158411684
100157,15602280,-8.301898300450802
100158,15602280,156.10689333701467
100159,15602280,-51.92494181289342
100160,15602280,13.821876140079443
100161,15602280,-129.33031014881576
100162,15771573,-150.3935568774083
100163,15771573,61.50889230959166
100164,15766205,-7.90052064951383
100165,15766205,117.83383694718424
100166,15771873,169.10976568821013
100167,15771873,-175.08198668353677
100168,15616550,-78.44818156689998
100169,15768193,-110.62759868285352
100170,15768193,-142.34589796581596
100171,15683553,24.688812643640624
100172,15683553,-62.32578828175068
100173,15683553,-275.75815117751665
100174,15683553,115.48071571304357
100175,15683553,4.797752172426322
100176,15683553,244.79939732052327
100177,15683553,-331.9857469476468
100178,15702298,308.6479948014708
100179,15702298,1.4511122836018153
100180,15702298,192.1170406731157
100181,15702298,-239.147650928463
100182,15702298,-297.49045325234994
100183,15702298,450.7550546065949
100184,15702298,-173.947153861631
100185,15569590,-72.38381499113386
100186,15569590,130.5926628536133
100187,15569590,-23.842550708004044
100188,15569590,149.34971430503973
100189,15569590,-82.59340880406212
100190,15569590,-28.64160360829868
100191,15569590,142.4792667626858
100192,15569590,15.303199080987993
100193,15760861,-205.00818732271213
100194,15630053,-43.39571921743454
100195,15647091,21.390051806763584
100196,15647091,-345.8150000331563
100197,15647091,33.42391886162003
100198,15647091,126.87967800015112
100199,15623944,-24.341561890259573
100200,15623944,-480.04826369327833
100201,15623944,-376.3231740896072
100202,15623944,-104.90790923894178
100203,15623944,48.30681663548905
100204,15804771,-2.540007384815411
100205,15804771,-60.22063776605214
100206,15804771,-245.65703763852457
100207,15804771,5.454153163910582
100208,15651280,-41.24427097534999
100209,15651280,-122.69575886468182
100210,15651280,15.433811174559073
100211,15651280,138.8319887267093
100212,15651280,-267.1711142003761
100213,15651280,147.15404807814681
100214,15651280,-63.28231168518678
100215,15651280,63.52120045290939
100216,15773469,-283.95745343013533
100217,15702014,-336.2754956947614
100218,15702014,237.9232452546325
100219,15702014,-280.05338480436546
100220,15751208,234.35328392682803
100221,15751208,2.16835866433207
100222,15751208,132.01464091682035
100223,15592461,-439.0518936035488
100224,15789484,197.31804801598477
100225,15789484,77.11014325734789
100226,15789484,-251.65894603650773
100227,15789484,-23.849336341433478
100228,15789484,-85.65481823015315
100229,15789484,21.736541113836275
100230,15789484,-153.32755166976534
100231,15789484,-182.42797947126803
100232,15696061,309.87809845709745
100233,15696061,396.2829136423078
100234,15696061,-120.22206612192723
100235,15641582,189.98682230373728
100236,15638424,-374.15796839280705
100237,15638424,-219.67499015360326
100238,15638424,201.99497792104714
100239,15638424,190.55477912258704
100240,15638424,-34.05487452428706
100241,15638424,-5.835511967544522
100242,15755648,20.438377751404932
100243,15755648,-353.4478765572492
100244,15755648,-222.76898075609407
100245,15755648,-270.5394398648713
100246,15755648,167.63897219591124
100247,15703793,295.12159610238984
100248,15703793,269.8141851868713
100249,15703793,-31.60530445681853
100250,15620344,12.068802171654976
100251,15620344,-13.336379379964056
100252,15620344,-161.60239845542083
100253,15620344,96.09124137788497
100254,15620344,223.94171294648686
100255,15620344,267.62103895433404
100256,15812518,165.92341162730298
100257,15812518,-283.3088751401533
100258,15812518,-107.7246717837229
100259,15779052,-190.86654327009418
100260,15770811,-388.97705837109845
100261,15770811,186.6211969845214
100262,15780961,140.05190815131735
100263,15614049,130.77098043612543
100264,15614049,489.35075722939956
100265,15614049,-244.0024176747557
100266,15662085,-174.82800526010988
100267,15662085,242.67790352167182
100268,15662085,87.76990332463433
100269,15662085,-14.703994530775205
100270,15575185,348.4163581235507
100271,15575185,63.66558681870404
100272,15575185,-145.45943028339627
100273,15575185,-162.20352878492997
100274,15575185,405.8911176186814
100275,15575185,34.81335225780156
100276,15803136,307.187062157431
100277,15706021,39.03844325925986
100278,15663706,-38.331905844983474
100279,15641732,-164.12847066868116
100280,15641732,-45.49070354009764
100281,15701164,7.691138716131173
100282,15738751,-156.4689437037324
100283,15738751,-30.61920133039694
100284,15738751,234.76509909100366
100285,15738751,101.68770768522644
100286,15738751,337.2556399166871
100287,15738751,126.23230478487713
100288,15738751,156.72391050534154
100289,15738751,106.21933118749402
100290,15738751,129.5837476134438
100291,15738751,-94.5450609272715
100292,15738751,168.09193120721545
100293,15738751,-304.8903145918482
100294,15738751,372.8740027357996
100295,15738751,158.00435323966434
100296,15738751,247.17924721767753
100297,15805254,-222.8881476838455
100298,15762418,-171.12236371829647
100299,15762418,144.09584515635905
100300,15762418,99.85458247756351
100301,15762418,-61.87667647765198
100302,15762418,1.848194110998725
100303,15762418,203.0838572600616
100304,15625759,78.28503386751505
100305,15625759,-132.01461465099956
100306,15622897,82.90566834956091
100307,15622897,211.41393415069837
100308,15767954,-118.28328078166975
100309,15757535,63.226848371699994
100310,15757535,-209.5178896713617
100311,15757535,205.2870453982936
100312,15757535,108.82142038391731
100313,15757535,84.44474466349756
100314,15757535,-99.66209858017237
100315,15731511,6.2998083605767405
100316,15809248,-137.83944468809563
100317,15809248,-247.0998244120937
100318,15809248,-43.08212339692138
100319,15809248,51.73386264562194
100320,15809248,-89.09675212387208
100321,15809248,94.91140123038943
100322,15809248,-489.32606029761877
100323,15640635,34.77910930597216
100324,15640635,-128.7938008220691
100325,15640635,83.55602416983972
100326,15640635,65.46808041421309
100327,15676966,91.4542303214647
100328,15699461,163.46970238233368
100329,15699461,20.076705292015358
100330,15699461,271.4209489754954
100331,15699461,266.1916552120625
100332,15699461,12.283293790648425
100333,15699461,40.84934099229158
100334,15699461,280.430564523796
100335,15738721,66.19382919200095
100336,15693683,-70.55281393135573
100337,15693683,-16.38781902002224
100338,15604348,-61.83198958616225
100339,15604348,-120.192534604542
100340,15633059,-435.8319957582416
100341,15633059,412.9974245404534
100342,15633059,-72.76015269651838
100343,15633059,-57.90503403963122
100344,15633059,274.5239793922191
100345,15633059,156.46452121757025
100346,15633059,-253.75997651474881
100347,15633059,-91.65468872440553
100348,15633059,351.13103313893544
100349,15633059,184.31946390730081
100350,15633059,-44.503425642686004
100351,15808582,-477.06054165099994
100352,15808582,-36.15639351925152
100353,15808582,419.5672051969409
100354,15808582,136.4143320665991
100355,15808582,342.3537621471615
100356,15808582,-51.79644346990375
100357,15808582,-12.402286435697226
100358,15743192,-305.34898783705387
100359,15743192,-106.3083416618185
100360,15743192,207.55375397120446
100361,15580146,44.757059875727535
100362,15580146,-89.46636532963886
100363,15580146,-342.1469746142062
100364,15580146,-43.212449881289054
100365,15580146,-13.644800083687802
100366,15580146,133.1341202843702
100367,15580146,21.084468296014766
100368,15580146,75.06756345718932
100369,15580146,-163.673783192136
100370,15580146,-342.0492519583993
100371,15580146,-151.1805547949671
100372,15580146,-19.919830788978576
100373,15580146,116.21995647361263
100374,15776605,136.30389660976977
100375,15776605,79.12907683640759
100376,15776605,-185.86245659514833
100377,15776605,-150.55445247855278
100378,15776605,-98.15036618157153
100379,15776605,155.3140369884394
100380,15776605,-61.99964681796476
100381,15776605,155.76319659531518
100382,15776605,-234.52777442854918
100383,15776605,90.77774587516055
100384,15776605,-72.62563252091272
100385,15776605,-174.65989767716545
100386,15776605,69.52931871731501
100387,15804919,30.075668581522347
100388,15804919,-59.17344415108339
100389,15804919,-21.492164762930248
100390,15804919,81.4066380514672
100391,15804919,206.41279501326974
100392,15804919,-166.2369124171947
100393,15613854,-74.5195609138963
100394,15599195,121.84580051276063
100395,15599195,-374.1835909157054
100396,15812878,-14.410333520071466
100397,15812878,-285.4259615343257
100398,15812878,-40.86384994775089
100399,15812878,-102.59386749306903
100400,15812878,363.3119198969818
100401,15812878,-178.24462961824037
100402,15812878,-20.524762856830115
100403,15812878,330.8622596465748
100404,15602312,-85.57427284884633
100405,15744689,163.332236546796
100406,15744689,-55.97279697831365
100407,15744689,165.9888971850333
100408,15744689,-234.04548208137598
100409,15744689,-125.02405709943649
100410,15744689,194.9846743608171
100411,15803526,-439.5379321617753
100412,15803526,-275.91003595025427
100413,15803526,-77.76829855037752
100414,15803526,0.7132673226493971
100415,15665790,592.5129023191705
100416,15665790,-14.79384332024049
100417,15715951,19.328972192540363
100418,15591100,94.42439300963622
100419,15591100,-151.81690124834824
100420,15591100,172.7513197901924
100421,15609618,31.296531847763948
100422,15609618,-18.116139079815255
100423,15675522,-211.8204554893635
100424,15705512,291.4104468621642
100425,15705512,0.9776408043934312
100426,15705512,327.2174829264509
100427,15698028,-249.21287415785068
100428,15698028,-108.66727694980915
100429,15698028,-57.084049073763964
100430,15661670,69.94254737248862
100431,15661670,3.328227381275032
100432,15661670,-129.69294584271248
100433,15600781,93.40706279866444
100434,15600781,238.43612707076122
100435,15682472,76.61458718313303
100436,15682472,-32.319739189428475
100437,15580203,132.19685794830207
100438,15580203,-133.3867474555887
100439,15690673,-147.9922380921983
100440,15690673,123.20771368786659
100441,15760085,-99.62414899525747
100442,15760085,-83.32296524116288
100443,15779659,-91.77036216876024
100444,15779659,43.724744243825064
100445,15779659,380.52396646019224
100446,15779659,-260.59660867317746
100447,15779659,139.49618896085073
100448,15627360,-84.79865507438763
100449,15627360,59.151812176319
100450,15627360,402.8327967861652
100451,15627360,-124.0781396539853
100452,15627360,248.76162769151358
100453,15627360,117.43786091525187
100454,15671137,-32.41962070546492
100455,15671137,15.199467450234083
100456,15671137,-57.063956972938826
100457,15671137,-221.00624965430217
100458,15671137,325.5496049553308
100459,15782688,388.4183343241647
100460,15782688,-73.60367067847527
100461,15782688,122.84170879324449
100462,15782688,35.210138706808564
100463,15782688,288.1380816586624
100464,15782688,191.10723198189353
100465,15782688,-265.79177938880974
100466,15575492,-146.22158872305894
100467,15591607,111.25946873335447
100468,15740404,-239.62696755680665
100469,15740404,-283.67485398557335
100470,15740404,73.00168863378288
100471,15740404,-143.86359287546236
100472,15740404,297.4104800234937
100473,15718369,131.26365517053088
100474,15718369,59.24129116170204
100475,15718369,345.5104581283773
100476,15718369,-198.20345293732157
100477,15718369,103.6287366417874
100478,15677871,-147.9051964789274
100479,15677871,116.29810287102853
100480,15642004,-294.03318841555193
100481,15642004,70.31656961743602
100482,15712543,-413.5934656270657
100483,15712543,-201.82846012019087
100484,15584518,-374.68226710265816
100485,15584518,315.92463030523345
100486,15802381,54.77534901795579
100487,15802381,-23.279838053595423
100488,15802381,202.97830279348025
100489,15802381,-321.03301043841674
100490,15802381,-214.7064837287731
100491,15610156,113.81123870740493
100492,15610156,244.10171548970789
100493,15610156,-306.24555283927896
100494,15610156,-260.65498335159134
100495,15594408,-149.46466903343205
100496,15594408,-206.89870088888983
100497,15594408,-231.73203823146915
100498,15594408,-410.88917612074675
100499,15594408,-266.77445608789685
100500,15594408,-26.39519259953827
100501,15640905,135.46748091027746
100502,15640905,175.2603527833176
100503,15640905,67.09422698319884
100504,15640905,167.652786920913
100505,15698932,-288.7123958173786
100506,15698932,129.4836193790173
100507,15698932,69.628144229807
100508,15698932,-318.70335060502566
100509,15698932,115.65467625421608
100510,15698932,-174.2365279438959
100511,15698932,232.63889628736712
100512,15724944,11.705673011049374
100513,15724944,145.38342513980257
100514,15724944,-32.116753232017004
100515,15724944,376.77079828443556
100516,15724944,-281.00363693021893
100517,15724944,247.331292868339
100518,15724944,160.4360547331957
100519,15724944,-148.14615937005203
100520,15724944,17.90627413973132
100521,15628145,-193.70072775192975
100522,15628145,-70.52592607073888
100523,15628145,-450.31958235129264
100524,15713483,-135.2126672307387
100525,15612350,-120.50493237349433
100526,15612350,-13.780571930650915
100527,15612350,-41.422596572191736
100528,15612350,98.07665227120381
100529,15612350,-274.1421994309191
100530,15800703,312.4865106155435
100531,15705707,275.42354523403174
100532,15705707,-445.17589631488806
100533,15705707,119.7715568680278
100534,15705707,-441.2070305035659
100535,15705707,319.6271076299559
100536,15705707,-39.589978451978894
100537,15705707,206.80239321794213
100538,15754105,-76.32677240537076
100539,15703264,-119.43307743664265
100540,15703264,-509.62620535351306
100541,15703264,-102.08469198894718
100542,15794413,-66.82008710635377
100543,15794413,96.92210507580921
100544,15794413,21.431129094732164
100545,15650237,254.08550949252557
100546,15650237,-241.45242541306325
100547,15650237,224.96696871266448
100548,15759618,-118.03250200964565
100549,15811589,-42.481637556588666
100550,15811589,-177.6658273175103
100551,15689044,394.40043754717664
100552,15689044,174.65244638333095
100553,15689044,-17.545056745922246
100554,15689044,-60.27477383167563
100555,15689044,-462.4256945049753
100556,15689044,-108.7171798066928
100557,15689044,-257.03798087312407
100558,15689044,264.16471444063404
100559,15689044,-12.750252450076733
100560,15709368,101.22588635668153
100561,15709368,-349.4681538236995
100562,15709368,-37.01079248241679
100563,15679145,-0.29153187235857986
100564,15679145,-24.864772341466693
100565,15679145,-292.78445286851587
100566,15679145,28.142806568935452
100567,15679145,-164.4530427676981
100568,15679145,153.14036872256958
100569,15679145,-30.124921111570874
100570,15679145,122.01627016619372
100571,15679145,-108.73351327786054
100572,15679145,-212.16721949210452
100573,15655007,229.3341817888495
100574,15623595,-70.95923653698534
100575,15589975,99.21434130857841
100576,15589975,558.3687601657871
100577,15589975,-7.1766789152851285
100578,15804017,-49.23453987854161
100579,15804017,-266.8419423974931
100580,15804017,-64.31044994078543
100581,15692132,-170.97890192179943
100582,15692132,-400.8921256466497
100583,15692132,213.3957175661977
100584,15692132,-165.14861487239202
100585,15692132,289.59760844157654
100586,15641122,35.167283802487674
100587,15641122,285.7027116526201
100588,15641122,-59.504313480783765
100589,15641122,230.20026091423125
100590,15641122,289.1159026199277
100591,15641122,473.2711345903775
100592,15630910,-227.314995211676
100593,15630910,-231.64934154979272
100594,15630910,-18.882620868151392
100595,15630910,264.7328763746601
100596,15630910,-121.45125038055097
100597,15630910,159.62522097406026
100598,15630910,111.70229657450757
100599,15630910,31.351818895951812
100600,15630910,-91.23897589046003
100601,15630910,275.7814783885489
100602,15680772,-39.77105784470656
100603,15658929,251.60324879494124
100604,15658929,-74.29530364001337
100605,15658929,-395.6290833829138
100606,15585388,-116.78563670339581
100607,15724623,-104.64013396230538
100608,15724623,367.99521143243123
100609,15724623,-183.10043720936292
100610,15724623,-74.43480624900167
100611,15724623,-90.40153325372127
100612,15588537,75.10997733034958
100613,15588537,90.20977621516872
100614,15588537,234.86602931587552
100615,15588537,205.5681102967095
100616,15588537,-75.81578633120037
100617,15588537,59.79074676539117
100618,15588537,-355.47484664886844
100619,15588537,-99.10640191534262
100620,15574692,160.04298351492568
100621,15574692,300.5731353379719
100622,15611325,35.34141987086339
100623,15587562,-276.82065489164586
100624,15587562,-209.87410213927143
100625,15613172,-113.81689678623258
100626,15651022,-61.37769148157079
100627,15586310,-37.952631210926505
100628,15586310,-103.55270657282065
100629,15586310,62.6758046007008
100630,15586310,-8.031656607742532
100631,15586310,83.78974819210106
100632,15625524,107.95611998574013
100633,15755209,97.80199627273373
100634,15755209,17.690401804224727
100635,15755209,194.37356095108024
100636,15755209,90.08761579687622
100637,15755209,153.4877926849243
100638,15755209,27.17092107590317
100639,15645248,-133.6159257918659
100640,15790355,46.38489802669557
100641,15762615,-275.8731029604097
100642,15625426,-124.1048234033173
100643,15625426,190.64680066443083
100644,15625426,166.44150461132134
100645,15625426,191.6877747274416
100646,15625426,218.58610837673785
100647,15625426,-252.05806630172404
100648,15625426,2.766509820901819
100649,15625426,195.6062418538297
100650,15625426,-121.68361769541572
100651,15625426,75.04491743449748
100652,15716334,-48.40667160361824
100653,15716334,-144.78504169131696
100654,15716334,-207.22593693957543
100655,15789669,-120.170770886759
100656,15789669,-37.07526138186761
100657,15789669,126.83547416117906
100658,15789669,-507.97674383821317
100659,15789669,-15.603474852757731
100660,15789669,-87.54238384196685
100661,15621075,-145.19199989036935
100662,15810845,-9.406646728198414
100663,15810845,-183.1556110027749
100664,15719377,17.493562947933817
100665,15719377,-370.73758408932156
100666,15719377,-97.31768946237396
100667,15654506,132.68196956799002
100668,15654506,263.3738649552594
100669,15771977,70.06846409280973
100670,15771977,94.45274125175953
100671,15708710,328.74567459974503
100672,15708710,54.7351520685343
100673,15708710,-3.7001625480697506
100674,15726676,118.17966613133058
100675,15726676,-11.553146665819092
100676,15726676,117.78191717737536
100677,15587421,110.88983267669137
100678,15587421,-242.56457423616231
100679,15726931,78.935213094329
100680,15726931,-297.8606213861967
100681,15726931,-109.11317825093857
100682,15726931,-185.79000122749008
100683,15771086,173.5227700419686
100684,15756850,93.71105032529033
100685,15756850,-132.69775281533725
100686,15702741,200.05204804147266
100687,15702741,50.312492520983554
100688,15679200,94.0479404297077
100689,15679200,-271.5452577351619
100690,15679200,211.68247282133285
100691,15679200,25.625125673148787
100692,15679200,-131.69793024097373
100693,15679200,-76.9572158425274
100694,15594815,165.70878851159438
100695,15594815,-3.936443326504712
100696,15594815,-308.98921686100664
100697,15635905,166.9639607582837
100698,15635905,307.2846801326841
100699,15635905,174.47380047711977
100700,15635905,-259.58936004816604
100701,15635905,89.31422907111363
100702,15635905,69.53528394365046
100703,15635905,-136.8348162104116
100704,15635905,-44.10726822484231
100705,15635905,-121.87740934570068
100706,15635905,504.431114551495
100707,15635905,52.891613703361664
100708,15777892,-52.58118614645362
100709,15656176,74.18445005759065
100710,15656176,-237.37005681251233
100711,15656176,78.16898513796346
100712,15811127,-259.8959115768041
100713,15604482,53.31548368923358
100714,15604482,115.12143389857094
100715,15622911,14.97680477657036
100716,15622911,122.0770427462628
100717,15600974,15.283345538426124
100718,15600974,-160.04702959849575
100719,15600974,-198.9866295616903
100720,15727868,104.24833940181114
100721,15727868,-25.942627831829185
100722,15627801,21.077815096088266
100723,15627801,83.54096113367166
100724,15627801,-136.35250905397027
100725,15627801,17.61573559644667
100726,15627801,-58.65405757994303
100727,15627801,18.65676629628904
100728,15627801,-264.8174446231911
100729,15773039,168.30961326009574
100730,15773039,-381.5747406779197
100731,15773039,177.9449635478539
100732,15773039,187.84353261583624
100733,15773039,178.94497021753563
100734,15773039,-164.8554667876581
100735,15773039,29.992028595799102
100736,15773039,-61.227851345712814
100737,15773039,-39.248002022307766
100738,15773039,61.61721342428969
100739,15773039,-125.7018896936007
100740,15755262,23.921963122158054
100741,15755262,147.68412296876068
100742,15755262,148.7546372362795
100743,15755262,118.67907202726515
100744,15755262,-252.70453896378592
100745,15755262,-28.355700600570376
100746,15755262,-445.1448929268406
100747,15755262,99.37811947617942
100748,15755262,-137.75477434800246
100749,15755262,106.60245389267513
100750,15755262,141.50539028230253
100751,15755262,277.3731160998246
100752,15679531,71.07500545715583
100753,15684181,-163.1395333178421
100754,15684181,84.76612640127729
100755,15684181,-213.58972541419513
100756,15684181,163.36711868791178
100757,15684181,-345.8871018252127
100758,15612087,-145.76026295077915
100759,15612087,7.09857180513904
100760,15612087,-143.01801645213465
100761,15612087,-324.14110921769264
100762,15612087,-77.03046233671965
100763,15612087,-226.03480405692764
100764,15612087,130.27213563578061
100765,15752047,299.6325133688272
100766,15624592,82.85878521754036
100767,15624592,-211.65570562248223
100768,15573152,-319.1000879814762
100769,15594917,-113.13331393294925
100770,15594917,191.6336261011632
100771,15785542,-150.38743302113448
100772,15785542,-100.26651027291949
100773,15723488,-65.38952312323146
100774,15680920,-225.25591556690054
100775,15786308,-488.3052740989198
100776,15786308,358.49770768946627
100777,15659366,-17.012960633834783
100778,15659366,-104.79196335178325
100779,15659366,-135.20967966583777
100780,15659366,24.69639458953784
100781,15659366,-173.97392631424086
100782,15774854,0.27605552618568824
100783,15774854,3.8419179384621125
100784,15774854,35.92784563871248
100785,15774854,-175.00194646648
100786,15725311,-133.25897446424625
100787,15725311,170.64716704571242
100788,15725311,-86.98222215011306
100789,15725311,-157.86903643645854
100790,15787155,-269.636194348514
100791,15787155,268.9568180285546
100792,15787155,-311.3673073542758
100793,15787155,163.36892441218532
100794,15787155,145.97337674368165
100795,15787155,101.37399548093029
100796,15787155,-19.77595576209901
100797,15787155,459.4123428789097
100798,15787155,-138.15882552438677
100799,15787155,204.98018699600723
100800,15727829,43.44161097451328
100801,15733247,-9.804368059787842
100802,15568748,-254.70039509257418
100803,15699029,-8.4956663504958
100804,15699029,-104.11958716116594
100805,15774393,-34.33247767996165
100806,15676895,-23.816618483112684
100807,15637753,96.53141563664472
100808,15605461,-6.871693289512961
100809,15808473,-4.680310413141242
100810,15808473,-259.8924078916208
100811,15808473,-609.209519425481
100812,15808473,182.3380232983282
100813,15627000,-315.9209961180568
100814,15627000,40.79047718691539
100815,15627000,136.3298413775405
100816,15627000,-139.10585651015452
100817,15627000,166.39669699244862
100818,15627000,51.42133185061286
100819,15787174,118.18687636089389
100820,15723886,-326.06883074209503
100821,15704769,218.77133466144815
100822,15704769,338.7289334619022
100823,15704769,62.26881754152001
100824,15704769,-141.52480509686762
100825,15704769,-207.82868396663753
100826,15704769,-50.84229473590811
100827,15704769,-30.73489349786468
100828,15704769,-154.5669763779847
100829,15704769,-352.6100672854565
100830,15704769,-176.57167835303795
100831,15772896,69.06411095271817
100832,15772896,-208.28261094359718
100833,15711540,300.5836280258908
100834,15711540,-0.8131009933251906
100835,15711540,-221.9590934290471
100836,15764866,-16.06832807807623
100837,15764866,-157.90522702383157
100838,15794056,304.2022344372367
100839,15795149,-332.1730162712448
100840,15795149,132.75311027342937
100841,15795149,-84.21527169047224
100842,15812009,45.124911301733185
100843,15812009,389.02046406927394
100844,15651001,49.28275335381661
100845,15813844,123.42929457417628
100846,15813844,-248.81859712309952
100847,15813844,263.7186184050637
100848,15813844,-2.6256607864215855
100849,15813844,157.93945746571248
100850,15813844,63.99012572120214
100851,15813844,77.00294869991669
100852,15813844,356.8887555895063
100853,15813844,-127.6278365625261
100854,15813844,-343.39148210042885
100855,15813844,75.22000413607383
100856,15596175,-247.3849939593208
100857,15596175,300.92800545654524
100858,15596175,-181.71625847816736
100859,15596175,-113.62995520248103
100860,15576269,268.69669303075756
100861,15576269,-157.7668618020509
100862,15576269,-88.85567639977145
100863,15576269,309.94132251734123
100864,15576269,-47.90756361302692
100865,15576269,518.939801419601
100866,15576269,210.4524720221303
100867,15576269,0.30265508704252686
100868,15576269,79.01495535392885
100869,15576269,137.244303438933
100870,15576269,-381.7097025617822
100871,15576269,-289.4966713344161
100872,15576269,-296.2443852330705
100873,15797219,-206.12040673658277
100874,15797219,-17.403366325513563
100875,15797219,-225.51326368419717
100876,15685500,-112.41129025603816
100877,15685500,221.213368933698
100878,15685500,44.686036041859374
100879,15685500,50.985260120232724
100880,15685500,32.16793923875991
100881,15685500,47.08955788738501
100882,15685500,7.095257510732016
100883,15685500,-31.775206661729765
100884,15685500,36.20699146468042
100885,15599792,105.41721325553131
100886,15599792,2.2691081533469797
100887,15657566,-56.205046938195736
100888,15657566,206.710100599442
100889,15657566,-77.50448054353686
100890,15657566,-55.689287583507586
100891,15657566,-509.46801208464257
100892,15657566,-42.40641365811122
100893,15657566,10.087542305598326
100894,15772423,3.2205071203759443
100895,15772423,49.56218938695353
100896,15628112,117.63543824221013
100897,15628112,-220.5845784911908
100898,15628112,-422.85719862906166
100899,15753754,154.9388806562372
100900,15753754,115.81895587335622
